TCU099	24.135	120.6993	448	3	87.89	3.64	7.92	9.32	207.0	44810800.MNS	NANO	20190418050026.0	276.0
TCU150	23.89	120.7137	428	3	87.91	5.46	11.42	14.26	227.3	42810800.MNS	NANO	20190418050028.0	258.0
TCU101	24.2383	120.7172	182	2	87.99	6.52	5.48	7.02	240.0	L8210800.SMT	SMTA	20190418050000.0	283.0
TCU028	24.7	121.0535	171	3	88.01	9.18	15.76	14.22	234.1	17110800.MNS	NANO	20190418050026.0	324.0
TRB040	24.825	121.7745	019	4	88.14	12.38	30.1	37.54	82.0	01910800.CVA	CVA	20190418045928.0	14.0
TCU156	24.2583	120.7192	198	2	88.31	4.02	6.16	4.22	240.0	L9810800.SMT	SMTA	20190418050000.0	285.0
TCU049	24.1767	120.6997	554	3	88.42	6.5	7.12	8.82	206.7	55410800.MNS	NANO	20190418050026.0	279.0
MND007	24.1467	120.6953	507	3	88.43	4.12	6.92	8.38	40.0	T507001.245	A900	20190418050118.0	277.0
TCU199	23.8217	120.7278	357	3	88.45	4.26	11.52	9.66	240.0	N5710800.SMT	SMTA	20190418050000.0	253.0
TCU066	24.2133	120.7043	551	3	88.66	7.12	9.04	10.88	205.0	55110800.MNS	NANO	20190418050026.0	281.0
TCU058	24.2483	120.7127	200	2	88.7	5.2	7.32	5.44	240.0	M0010800.SMT	SMTA	20190418050000.0	284.0
TCU184	23.7483	120.7525	500	3	88.81	7.68	11.72	0.0	225.3	50010800.MNS	NANO	20190418050028.0	248.0
TCU210	24.7767	121.1752	215	3	89.01	9.92	19.66	21.88	300.0	C1510800.SMT	SMTA	20190418050000.0	334.0
TCU075	23.98	120.6877	507	3	89.02	8.4	9.88	9.18	120.0	F0710800.SMT	SMTA	20190418050100.0	265.0
TCU095	24.6883	121.02	582	3	89.04	8.88	18.46	16.22	228.8	58210800.MNS	NANO	20190418050025.0	322.0
TCU125	23.9517	120.6905	218	3	89.08	7.88	24.56	20.5	230.6	21810800.MNS	NANO	20190418050027.0	263.0
TRB018	24.1367	120.6873	009	3	89.1	4.96	7.14	8.98	49.0	00910800.CVA	CVA	20190418045012.0	276.0
TCU062	24.1133	120.6842	562	3	89.22	7.24	13.42	12.54	218.5	56210800.MNS	NANO	20190418050026.0	274.0
TCU024	24.735	121.0882	359	4	89.32	9.04	25.4	27.64	120.0	D5910800.SMT	SMTA	20190418050100.0	328.0
TCU044	24.4017	120.7652	419	3	89.35	7.86	9.7	12.36	240.0	O1910800.SMT	SMTA	20190418050000.0	296.0
MTN122	24.8533	121.43700000000001	402	3	89.42	9.66	13.14	11.3	202.4	40210800.MNS	NANO	20190418050027.0	352.0
TRB006	24.42	120.774	037	3	89.48	8.22	10.38	10.38	66.0	03710800.CVA	CVA	20190418050018.0	297.0
TCU082	24.145	120.6842	245	3	89.53	4.4	7.9	9.64	60.0	C4510800.SMT	SMTA	20190418050100.0	276.0
TCU128	24.4133	120.7697	183	3	89.55	6.96	10.96	8.28	120.0	B8310800.SMT	SMTA	20190418050100.0	296.0
TCU124	23.9133	120.6918	175	3	89.61	10.1	14.08	18.58	240.0	L7510800.SMT	SMTA	20190418050000.0	260.0
TAP124	24.8633	121.5533	574	3	89.64	11.18	14.1	18.54	200.3	57410800.MNS	NANO	20190418050026.0	0.0
TCU054	24.16	120.6848	238	3	89.65	4.48	6.48	10.74	213.0	23810800.MNS	NANO	20190418050027.0	278.0
TCU172	24.1433	120.6818	595	3	89.74	4.42	9.88	10.32	206.8	59510800.MNS	NANO	20190418050028.0	276.0
TCU103	24.3067	120.715	207	2	90.23	0.0	5.77	5.9	204.5	20710800.MNS	NANO	20190418050033.0	288.0
TCU030	24.585	120.8852	123	3	90.28	7.84	12.42	12.62	219.3	12310800.MNS	NANO	20190418050026.0	311.0
TCU166	23.875	120.6927	182	2	90.36	5.36	6.78	7.92	120.0	B8204100.SMT	SMTA	20190418050100.0	257.0
TCU129	23.875	120.6925	241	2	90.37	5.4	7.1	7.98	60.0	C4110800.SMT	SMTA	20190418050100.0	257.0
TCU021	24.7917	121.17399999999999	170	3	90.56	7.94	14.92	11.3	209.8	17010800.MNS	NANO	20190418050026.0	334.0
TCU177	24.655	120.9548	449	3	90.57	10.98	20.38	17.44	216.3	44910800.MNS	NANO	20190418050026.0	317.0
TCU076	23.905	120.6835	222	3	90.59	5.6	9.9	11.92	210.7	22210800.MNS	NANO	20190418050027.0	260.0
TCU161	24.8183	121.2435	349	3	90.59	5.5	11.38	13.34	240.0	N4910800.SMT	SMTA	20190418050000.0	339.0
TCU053	24.1917	120.6788	241	3	90.76	4.88	8.42	9.68	206.9	24110800.MNS	NANO	20190418050027.0	280.0
ILA002	24.8417	121.8048	355	4	90.84	8.38	25.2	28.76	224.8	35510800.MNS	NANO	20190418050027.0	16.0
TTN032	23.2433	121.4142	233	2	90.88	2.42	4.56	4.46	240.0	M3310800.SMT	SMTA	20190418050000.0	189.0
TCU159	23.9067	120.6803	352	3	90.9	7.24	9.98	9.58	120.0	D5210800.SMT	SMTA	20190418050100.0	260.0
TCU032	24.5217	120.8225	528	3	90.97	11.2	16.62	16.1	236.8	52810800.MNS	NANO	20190418050025.0	305.0
MND010	24.1783	120.6725	498	3	91.19	4.12	7.42	8.44	50.0	T498001.108	A900	20190418050059.0	279.0
HWA041	23.2633	121.3027	329	3	91.27	6.4	6.88	8.06	218.8	32910800.MNS	NANO	20190418050027.0	197.0
TCU167	23.6633	120.7685	424	3	91.37	5.64	21.58	21.08	300.0	O2410800.SMT	SMTA	20190418050000.0	242.0
MTN142	24.7767	121.12299999999999	338	4	91.45	12.54	24.24	32.88	246.8	33810800.MNS	NANO	20190418050026.0	331.0
TCU133	24.1333	120.6593	139	3	91.91	4.68	11.62	10.62	51.0	13924500.CVA	CVA	20190418050140.0	276.0
MTN111	24.8717	121.4053	080	3	91.92	8.2	12.42	13.72	71.0	T080001.245	A900	20190418050114.0	350.0
TCU173	24.11	120.6565	489	3	92.0	7.04	10.18	14.52	222.1	48910800.MNS	NANO	20190418050028.0	274.0
TCU051	24.1583	120.6597	177	3	92.18	3.38	10.5	7.24	212.4	17710800.MNS	NANO	20190418050028.0	277.0
TCU187	24.6617	120.9248	382	3	93.12	6.19	12.55	0.0	300.0	N8210800.SMT	SMTA	20190418050000.0	316.0
TCU026	24.7733	121.0837	316	3	93.13	9.26	18.06	13.6	230.1	31610800.MNS	NANO	20190418050026.0	329.0
TCU154	24.5817	120.8427	166	3	93.27	8.78	12.92	10.66	300.0	L6610800.SMT	SMTA	20190418050000.0	309.0
TCU194	23.48	120.887	350	3	93.38	3.76	8.76	19.04	240.0	N5010800.SMT	SMTA	20190418050000.0	227.0
TCU165	24.1267	120.6433	177	3	93.46	5.6	9.96	12.04	240.0	L7710800.SMT	SMTA	20190418050000.0	275.0
TCU131	24.565	120.8258	160	3	93.48	6.16	13.74	18.26	120.0	B6001200.SMT	SMTA	20190418050100.0	307.0
TCU042	24.5517	120.815	172	4	93.55	9.32	16.58	25.98	300.0	L7210800.SMT	SMTA	20190418050000.0	306.0
ILA033	24.8617	121.8275	504	4	93.61	7.86	24.64	25.5	202.4	50410800.MNS	NANO	20190418050030.0	17.0
TCU094	24.7667	121.0582	187	3	93.87	7.32	11.04	10.38	222.4	18710800.MNS	NANO	20190418050026.0	327.0
TCU132	24.5733	120.8278	351	3	93.9	8.76	19.8	24.92	300.0	N5110800.SMT	SMTA	20190418050000.0	308.0
TAP036	24.9017	121.5535	381	3	93.93	8.44	9.42	12.44	240.0	N8110800.SMT	SMTA	20190418050000.0	0.0
TRB004	24.57	120.8223	004	3	94.13	9.44	21.46	24.14	82.0	00410800.DBL	CVA	20190418035313.0	307.0
TCU147	24.8567	121.2553	344	3	94.14	11.06	16.42	22.7	300.0	N4410800.SMT	SMTA	20190418050000.0	341.0
TCU060	24.2217	120.6503	498	3	94.21	3.96	8.3	9.78	200.2	49810800.MNS	NANO	20190418050028.0	281.0
TCU136	24.2567	120.6587	521	2	94.25	3.98	5.1	7.94	206.3	52110800.MNS	NANO	20190418050028.0	284.0
TCU050	24.1783	120.6417	511	2	94.29	2.98	6.78	7.12	207.0	51110800.MNS	NANO	20190418050029.0	278.0
TCU126	23.7633	120.6862	246	3	94.54	4.7	10.6	10.58	204.7	24610800.MNS	NANO	20190418050031.0	250.0
TCU200	24.5367	120.7908	412	4	94.58	13.24	26.6	42.42	300.0	O1210800.SMT	SMTA	20190418050000.0	304.0
TCU056	24.1567	120.6335	221	3	94.78	4.7	11.44	8.04	206.1	22110800.MNS	NANO	20190418050028.0	277.0
TCU041	24.3883	120.6957	481	3	95.25	8.66	16.0	12.56	229.0	48110800.MNS	NANO	20190418050027.0	293.0
TCU063	24.1067	120.6237	581	3	95.3	5.3	12.0	12.86	227.8	58110800.MNS	NANO	20190418050028.0	274.0
TCU034	24.6367	120.8653	566	4	95.58	12.02	17.94	26.12	240.7	56610800.MNS	NANO	20190418050027.0	313.0
ILA069	24.8417	121.9437	673	3	95.62	5.78	8.0	6.7	120.0	G7310800.SMT	SMTA	20190418050100.0	24.0
TRB016	24.59	120.8207	006	3	95.66	10.68	13.66	9.82	71.0	00610800.CVA	CVA	20190418130033.0	308.0
TCU120	23.9767	120.6213	320	3	95.78	8.64	24.36	22.8	218.7	32010800.MNS	NANO	20190418050028.0	265.0
TCU011	24.8833	121.2865	164	4	95.98	12.34	31.04	16.78	222.1	16410800.MNS	NANO	20190418050027.0	343.0
TCU100	24.1833	120.625	154	2	96.03	3.31	6.67	6.76	240.0	L5410800.SMT	SMTA	20190418050000.0	279.0
TAP035	24.9217	121.5463	105	4	96.15	10.02	30.94	32.16	212.3	10510800.MNS	NANO	20190418050027.0	359.0
MND020	24.8783	121.265	058	3	96.16	7.82	19.3	24.34	82.0	05810800.CVA	CVA	20190418050047.0	342.0
TCU013	24.8633	121.2133	162	3	96.22	14.08	18.74	0.0	223.6	16210800.MNS	NANO	20190418050026.0	339.0
MND005	24.255	120.6338	489	2	96.62	3.92	5.0	6.34	38.0	T489001.108	A900	20190418050119.0	283.0
MTN109	24.91	121.376	180	4	96.74	17.02	28.68	31.66	90.0	T180001.245	A900	20190418050107.0	349.0
TTN033	23.1917	121.3957	355	2	96.97	2.98	5.04	4.56	240.0	N5510800.SMT	SMTA	20190418050000.0	190.0
TCU036	24.4467	120.7048	184	3	97.03	8.96	11.98	11.62	300.0	L8410800.SMT	SMTA	20190418050000.0	297.0
TCU135	24.3317	120.6533	475	2	97.07	5.02	6.48	6.66	219.8	47510800.MNS	NANO	20190418050028.0	289.0
CHY074	23.5083	120.8133	672	3	97.13	3.32	8.1	7.3	120.0	G7210800.SMT	SMTA	20190418050100.0	231.0
HWA042	23.2183	121.2645	144	2	97.19	2.44	4.3	4.44	195.9	14410800.MNS	NANO	20190418050040.0	198.0
TCU017	24.7783	121.0182	325	3	97.19	6.58	9.4	9.56	120.0	D2510800.SMT	SMTA	20190418050100.0	326.0
MND013	23.505	120.8127	052	3	97.38	3.38	8.02	10.5	51.0	05210800.CVA	CVA	20190418050104.0	231.0
MTN123	24.9333	121.5475	393	4	97.4	9.72	26.52	33.04	217.5	39310800.MNS	NANO	20190418050027.0	359.0
TCU022	24.7667	120.9898	183	3	97.81	7.82	14.42	13.14	240.8	18310800.MNS	NANO	20190418050027.0	324.0
TCU138	23.92	120.6028	479	3	98.43	4.82	16.76	15.4	214.6	47910800.MNS	NANO	20190418050030.0	261.0
MTN110	24.9317	121.40799999999999	084	3	98.49	10.6	22.24	24.44	90.0	T084001.108	A900	20190418050105.0	351.0
HWA070	23.1983	121.2938	505	3	98.54	3.2	8.08	9.82	120.0	F0510800.SMT	SMTA	20190418050100.0	196.0
TCU029	24.5567	120.7575	572	3	98.63	10.78	12.54	15.78	206.4	57210800.MNS	NANO	20190418050028.0	304.0
TCU033	24.6833	120.8703	344	3	98.69	8.96	23.96	12.38	120.0	D4410800.SMT	SMTA	20190418050100.0	315.0
TCU104	24.2433	120.6092	555	2	98.81	4.14	5.44	7.58	211.4	55510800.MNS	NANO	20190418050028.0	282.0
TCU205	24.3467	120.6403	380	3	98.83	4.14	6.9	8.28	300.0	N8010800.SMT	SMTA	20190418050000.0	289.0
TCU027	24.83	121.0745	368	3	98.99	8.28	10.34	9.38	223.0	36810800.MNS	NANO	20190418050027.0	330.0
TCU035	24.6133	120.79700000000001	553	3	99.12	10.04	11.98	12.76	233.6	55310800.MNS	NANO	20190418050026.0	309.0
TAP085	24.9383	121.7122	429	3	99.13	7.92	12.4	10.78	196.7	42910800.MNS	NANO	20190418050036.0	9.0
TRB020	23.8117	120.6212	011	3	99.19	5.72	8.08	7.94	51.0	01110800.CVA	CVA	20190418050056.0	254.0
TAP039	24.935	121.3695	136	3	99.42	9.0	15.04	19.32	225.3	13610800.MNS	NANO	20190418050027.0	349.0
TCU015	24.755	120.9458	169	3	99.53	10.34	13.58	15.98	236.7	16910800.MNS	NANO	20190418050027.0	321.0
TAP074	24.9517	121.6367	413	4	99.85	15.48	27.64	19.24	300.0	O1310800.SMT	SMTA	20190418050000.0	5.0
TRB023	24.3433	120.6272	008	3	99.99	5.22	8.46	5.48	46.0	00810800.CVA	CVA	20190418050021.0	289.0
TRB005	24.605	120.7782	003	4	100.11	17.48	50.74	34.24	82.0	00310800.CVA	CVA	20190418045854.0	308.0
TAP053	24.9583	121.5247	379	4	100.26	12.0	43.12	32.8	300.0	N7910800.SMT	SMTA	20190418050000.0	358.0
TCU064	24.3433	120.6193	146	2	100.74	4.64	7.7	6.94	300.0	L4610800.SMT	SMTA	20190418050000.0	289.0
TCU098	24.7417	120.9072	340	3	100.87	8.14	13.98	13.16	300.0	N4010800.SMT	SMTA	20190418050000.0	319.0
TRB022	24.3	120.6002	002	2	101.17	5.42	6.72	7.16	51.0	00210800.CVA	CVA	20190418045312.0	286.0
TCU116	23.855	120.5888	197	3	101.18	7.22	9.98	8.74	215.3	19710800.MNS	NANO	20190418050029.0	257.0
TCU012	24.935	121.2987	514	4	101.18	10.58	32.66	25.92	236.0	51410800.MNS	NANO	20190418050027.0	345.0
TCU037	24.4917	120.6837	130	3	101.24	7.4	13.34	8.88	226.9	13010800.MNS	NANO	20190418050028.0	299.0
TCU096	24.7917	120.96600000000001	152	3	101.49	15.24	16.86	12.12	235.4	15210800.MNS	NANO	20190418050027.0	324.0
CHY024	23.755	120.6157	111	3	101.61	5.74	10.22	9.04	211.1	11110800.MNS	NANO	20190418050030.0	251.0
TCU040	24.4483	120.655	319	3	101.68	7.56	20.5	15.1	300.0	N1910800.SMT	SMTA	20190418050000.0	295.0
TAP047	24.9517	121.3445	109	3	101.76	8.82	18.76	17.3	228.0	10910800.MNS	NANO	20190418050028.0	348.0
TCU201	24.0783	120.5582	190	4	101.83	9.26	18.76	26.68	300.0	L9010800.SMT	SMTA	20190418050000.0	272.0
TRB003	24.8	120.9703	013	3	101.97	6.68	11.68	6.56	82.0	01310800.CVA	CVA	20190418045025.0	324.0
TCU081	24.8283	121.0142	237	3	101.99	8.9	17.98	17.58	120.0	C3710800.SMT	SMTA	20190418050100.0	327.0
TCU038	24.49	120.6742	369	3	102.05	6.64	21.78	12.24	120.0	D6910800.SMT	SMTA	20190418050100.0	298.0
TCU164	24.8267	121.01100000000001	228	3	102.12	7.86	14.84	15.5	300.0	M2810800.SMT	SMTA	20190418050000.0	327.0
MTN159	23.175	121.2498	015	2	102.23	3.54	6.34	5.86	70.0	T015001.245	A900	20190418050123.0	198.0
TCU061	24.1333	120.5568	501	3	102.29	4.8	12.68	8.12	236.8	50110800.MNS	NANO	20190418050029.0	275.0
TAP067	24.9767	121.5922	291	3	102.34	9.62	11.52	14.28	120.0	C9110800.SMT	SMTA	20190418050100.0	2.0
TAP033	24.9783	121.5382	315	4	102.4	13.96	48.08	33.02	217.8	31510800.MNS	NANO	20190418050029.0	359.0
TCU090	23.645	120.6558	228	3	102.52	4.04	8.26	7.34	205.9	22810800.MNS	NANO	20190418050032.0	244.0
TCU123	24.015	120.5515	372	3	102.58	8.72	13.1	11.54	250.9	37210800.MNS	NANO	20190418050030.0	268.0
HWA004	23.1717	121.2483	359	3	102.67	4.5	7.74	8.48	240.0	N5910800.SMT	SMTA	20190418050000.0	198.0
TCU105	24.2367	120.5678	318	3	102.78	3.22	6.9	9.48	240.0	N1810800.SMT	SMTA	20190418050000.0	281.0
TAP119	24.9833	121.5415	285	4	102.91	9.56	32.04	27.7	300.0	C8510800.SMT	SMTA	20190418050000.0	359.0
TCU107	24.0717	120.5468	176	3	102.96	7.06	19.82	19.6	300.0	L7610800.SMT	SMTA	20190418050000.0	271.0
TCU059	24.2667	120.5718	518	3	103.05	9.88	13.8	13.78	227.1	51810800.MNS	NANO	20190418050031.0	283.0
CHY080	23.5967	120.6768	416	3	103.17	4.66	10.72	18.62	240.0	O1610800.SMT	SMTA	20190418050000.0	241.0
TAP044	24.9733	121.4023	317	3	103.19	13.26	21.1	23.7	231.9	31710800.MNS	NANO	20190418050027.0	351.0
TCU180	23.9917	120.5458	545	3	103.31	5.6	13.38	11.62	249.7	54510800.MNS	NANO	20190418050029.0	266.0
TCU006	24.9083	121.1493	122	3	103.43	10.28	22.38	20.5	228.4	12210800.MNS	NANO	20190418050028.0	336.0
TCU016	24.8133	120.9657	447	3	103.49	6.1	13.48	12.84	240.3	44710800.MNS	NANO	20190418050028.0	324.0
TCU097	24.7883	120.9273	212	3	103.53	7.0	17.42	15.92	214.1	21210800.MNS	NANO	20190418050028.0	322.0
TCU020	24.8383	121.0033	203	3	103.55	8.46	19.9	15.02	237.8	20310800.MNS	NANO	20190418050028.0	327.0
TAP113	24.9817	121.6892	153	3	103.57	11.1	16.02	14.72	240.0	L5310800.SMT	SMTA	20190418050000.0	7.0
TCU152	24.81	120.9577	171	3	103.61	4.9	8.24	7.18	300.0	B7110800.SMT	SMTA	20190418050000.0	324.0
TCU181	23.9533	120.5458	502	3	103.7	11.08	16.38	12.26	242.2	50210800.MNS	NANO	20190418050028.0	264.0
TRB019	24.0817	120.539	007	3	103.78	6.42	13.9	18.24	68.0	00710800.CVA	CVA	20190418050111.0	272.0
TCU171	24.345	120.5878	496	3	103.79	3.84	12.84	12.7	221.3	49610800.MNS	NANO	20190418050030.0	288.0
TCU070	24.195	120.5475	470	3	104.02	5.72	19.2	17.88	230.0	47010800.MNS	NANO	20190418050029.0	279.0
TCU158	24.0633	120.536	332	3	104.05	11.26	14.48	15.3	300.0	N3210800.SMT	SMTA	20190418050000.0	271.0
TAP115	24.9883	121.465	194	4	104.06	19.26	62.08	45.14	226.4	19410800.MNS	NANO	20190418050027.0	355.0
TAP072	24.99	121.6587	223	3	104.2	8.72	19.92	14.28	211.4	22310800.MNS	NANO	20190418050029.0	6.0
TCU018	24.8783	121.0608	145	4	104.35	9.0	27.94	19.24	240.2	14510800.MNS	NANO	20190418050028.0	331.0
TRB021	24.0683	120.5323	041	3	104.43	7.9	17.46	16.46	87.0	04110801.CVA	CVA	20190418050208.0	271.0
TCU108	24.0833	120.5325	366	3	104.45	6.28	12.14	14.52	237.0	36610800.MNS	NANO	20190418050030.0	272.0
TAP030	24.9967	121.5387	336	4	104.53	13.92	52.7	30.62	300.0	N3610800.SMT	SMTA	20190418050000.0	359.0
TAP043	24.9883	121.41799999999999	148	4	104.58	11.0	27.72	32.64	224.6	14810800.MNS	NANO	20190418050027.0	352.0
MTN152	25.0	121.5683	088	4	104.77	14.0	37.46	29.58	90.0	T088001.245	A900	20190418050108.0	1.0
TAP027	24.9983	121.50200000000001	347	4	104.85	20.9	45.28	50.86	229.1	34710800.MNS	NANO	20190418050029.0	357.0
TAP101	25.0	121.5847	459	4	104.87	12.26	31.04	21.14	240.0	O5910800.SMT	SMTA	20190418050000.0	1.0
TAP032	24.9983	121.4828	124	4	104.99	30.66	68.86	59.38	240.2	12410800.MNS	NANO	20190418050027.0	356.0
TAP071	25.0017	121.6167	220	4	105.09	17.18	38.54	34.5	215.4	22010800.MNS	NANO	20190418050028.0	3.0
TAP054	24.9967	121.4418	210	4	105.14	19.36	25.28	34.96	120.0	C1010800.SMT	SMTA	20190418050100.0	354.0
TAP127	24.9717	121.8255	328	3	105.15	3.84	7.38	9.78	240.0	D2810800.SMT	SMTA	20190418050000.0	15.0
TRB013	24.9983	121.429	021	4	105.48	22.16	39.84	45.0	88.0	02110800.CVA	CVA	20190418050118.0	353.0
TAP029	25.0067	121.5353	198	4	105.55	20.3	32.68	44.44	218.5	19810800.MNS	NANO	20190418050028.0	359.0
CHY083	23.7217	120.5858	200	3	105.72	6.02	15.9	15.74	120.0	C0010800.SMT	SMTA	20190418050100.0	250.0
TCU175	24.9517	121.2045	459	3	105.83	8.64	23.84	24.96	243.0	45910800.MNS	NANO	20190418050028.0	340.0
TCU009	24.9617	121.2283	333	3	106.05	7.3	15.68	15.6	247.6	19310800.MNS	NANO	20190418050028.0	342.0
TAP117	25.0133	121.5395	333	4	106.33	17.32	56.0	46.9	120.0	D3310800.SMT	SMTA	20190418050100.0	359.0
TAP073	25.0067	121.6885	326	3	106.39	13.28	23.7	23.62	240.0	N2610800.SMT	SMTA	20190418050000.0	7.0
TCU182	23.8917	120.5273	565	3	106.52	6.58	9.0	9.98	235.9	56510800.MNS	NANO	20190418050030.0	260.0
TTN061	23.1483	121.2062	437	3	106.56	3.42	8.42	7.76	240.0	O3710800.SMT	SMTA	20190418050000.0	200.0
MTN116	25.0017	121.7472	407	4	106.64	10.16	29.74	18.92	212.9	40710800.MNS	NANO	20190418050029.0	10.0
MTN158	23.2483	120.9862	427	3	106.7	7.3	13.52	13.64	212.3	42710800.MNS	NANO	20190418050030.0	213.0
TCU091	24.98	121.27	192	3	106.74	7.54	19.16	24.58	240.1	19210800.MNS	NANO	20190418050028.0	344.0
CHY028	23.63	120.6157	293	3	106.94	4.94	9.84	8.28	120.0	C9310800.SMT	SMTA	20190418050100.0	244.0
TAP031	25.02	121.54899999999999	983	4	106.98	17.3	50.42	52.18	78.0	98324500.EVT	ETNA	20190418050109.0	359.0
TAP024	25.0183	121.4747	231	4	107.21	20.2	32.84	54.18	244.8	23110800.MNS	NANO	20190418050027.0	355.0
TCU179	24.0333	120.50399999999999	462	3	107.34	7.78	13.02	17.54	257.3	46210800.MNS	NANO	20190418050029.0	269.0
TCU093	24.85	120.9552	135	3	107.36	5.98	16.4	13.28	240.2	13510800.MNS	NANO	20190418050029.0	325.0
TAP025	25.0217	121.49799999999999	278	4	107.45	15.84	31.7	37.72	120.0	C7810800.SMT	SMTA	20190418050100.0	357.0
TCU007	24.9983	121.318	113	4	107.48	10.42	35.38	31.68	227.6	11310800.MNS	NANO	20190418050028.0	347.0
TCU162	23.8767	120.5205	117	3	107.51	6.54	9.64	11.16	234.6	11710800.MNS	NANO	20190418050030.0	259.0
TTN014	23.0967	121.3732	246	2	107.62	2.76	6.94	5.46	60.0	C4610800.SMT	SMTA	20190418050100.0	190.0
TCU149	24.255	120.5232	238	3	107.63	7.32	9.2	10.44	120.0	C3810800.SMT	SMTA	20190418050100.0	282.0
TCU083	24.9667	121.1943	247	4	107.67	7.18	28.44	17.38	120.0	C4710800.SMT	SMTA	20190418050100.0	340.0
TCU163	24.9983	121.2977	185	3	108.03	8.64	21.4	24.18	180.0	B8510800.SMT	SMTA	20190418050000.0	346.0
TRB027	23.7167	120.5637	036	3	108.04	6.62	10.34	14.26	72.0	03610800.CVA	CVA	20190418050201.0	250.0
ILA054	24.97	121.9258	301	2	108.05	3.58	6.72	7.5	120.0	D0110800.SMT	SMTA	20190418050100.0	20.0
TAP038	25.0217	121.4187	146	5	108.16	20.94	57.76	81.72	252.0	14610800.MNS	NANO	20190418050028.0	352.0
TCU111	24.1117	120.4948	304	3	108.4	9.46	12.16	15.8	252.2	30410800.MNS	NANO	20190418050029.0	273.0
TAP100	25.0333	121.5202	384	4	108.56	14.42	37.58	50.18	227.1	38410800.MNS	NANO	20190418050027.0	358.0
TTN020	23.125	121.2147	422	2	108.67	1.74	3.68	3.4	185.3	42210800.MNS	NANO	20190418050043.0	199.0
TAP021	25.035	121.552	423	4	108.68	21.36	74.24	62.78	300.0	O2310800.SMT	SMTA	20190418050000.0	0.0
CHY101	23.6833	120.5703	201	3	108.72	4.32	10.06	10.9	120.0	C0110800.SMT	SMTA	20190418050100.0	248.0
TAP020	25.0367	121.5343	284	4	108.95	17.78	54.16	40.54	120.0	C8410800.SMT	SMTA	20190418050100.0	359.0
TAP019	25.0367	121.49600000000001	578	4	108.99	8.72	42.78	41.42	80.0	F7824500.EVT	ETNA	20190418050112.0	357.0
TAP001	25.0367	121.5138	421	4	109.01	8.86	30.44	24.0	241.8	42110800.MNS	NANO	20190418050027.0	358.0
TCU146	24.16	120.4913	535	3	109.19	4.4	11.84	11.34	243.2	53510800.MNS	NANO	20190418050033.0	276.0
TAP037	25.0333	121.4415	340	4	109.2	16.84	39.2	49.78	228.4	34010800.MNS	NANO	20190418050029.0	354.0
MTN121	25.0367	121.6412	165	3	109.25	7.14	22.78	14.6	84.0	T165001.245	A900	20190418050111.0	4.0
TAP109	25.04	121.5692	365	4	109.27	19.86	34.06	45.28	120.0	D6510800.SMT	SMTA	20190418050100.0	1.0
TAP075	25.0267	121.7365	450	3	109.3	9.84	22.82	15.54	217.8	45010800.MNS	NANO	20190418050031.0	9.0
TCU092	25.01	121.2868	306	4	109.43	7.32	36.6	23.12	237.6	30610800.MNS	NANO	20190418050029.0	345.0
CHY025	23.7767	120.5228	211	3	109.87	7.68	16.66	13.44	227.5	21110800.MNS	NANO	20190418050029.0	254.0
MND015	25.045	121.5912	057	4	109.92	15.28	43.36	32.6	69.0	05724500.CVA	CVA	20190418050107.0	2.0
TRB001	25.0467	121.51700000000001	032	4	110.11	9.84	22.1	25.1	78.0	03210800.CVA	CVA	20190418044927.0	358.0
TCU019	24.9	120.9873	134	3	110.21	6.84	20.46	22.72	231.7	13410800.MNS	NANO	20190418050028.0	328.0
TAP015	25.05	121.5795	115	4	110.36	23.9	32.04	54.62	218.8	11510800.MNS	NANO	20190418050030.0	1.0
TRB026	23.7117	120.541	039	3	110.39	6.06	9.22	12.58	62.0	03910800.CVA	CVA	20190418045849.0	250.0
TTN051	23.1867	121.025	500	3	110.44	4.8	8.22	7.08	120.0	F0010800.SMT	SMTA	20190418050100.0	210.0
CHY003	23.7133	120.5385	353	3	110.53	5.16	10.04	11.2	120.0	D5310800.SMT	SMTA	20190418050100.0	250.0
TRB012	25.0517	121.6072	035	4	110.7	0.0	35.22	34.91	90.0	03510800.CVA	CVA	20190418045721.0	3.0
TAP012	25.0533	121.5168	292	4	110.83	10.1	37.44	33.6	300.0	M9210800.SMT	SMTA	20190418050000.0	358.0
TAP014	25.055	121.5522	343	4	111.01	14.0	35.68	39.98	180.0	D4310800.SMT	SMTA	20190418050000.0	0.0
TAP013	25.055	121.5337	287	4	111.03	13.0	39.34	26.68	120.0	C8710800.SMT	SMTA	20190418050100.0	359.0
CHY103	23.6983	120.539	360	3	111.07	8.34	13.1	14.16	120.0	D6010800.SMT	SMTA	20190418050100.0	249.0
TCU008	25.0067	121.2145	179	4	111.13	8.28	38.98	21.1	240.0	17910800.MNS	NANO	20190418050029.0	342.0
TAP011	25.055	121.4967	989	4	111.18	14.42	31.9	31.06	79.0	98924500.EVT	ETNA	20190418050109.0	357.0
TCU117	24.1317	120.4683	143	3	111.24	5.76	18.14	13.74	248.1	14310800.MNS	NANO	20190418050030.0	274.0
TTN041	23.1317	121.1252	363	3	111.29	8.92	11.58	11.14	240.0	N6310800.SMT	SMTA	20190418050000.0	203.0
MTN106	25.0283	121.8322	017	3	111.46	8.42	22.94	16.08	86.0	T017001.245	A900	20190418050110.0	14.0
